user_id,order_id,action,time,date,group
1722,2339,create_order,2022-08-26 19:01:39.000000,2022-08-26,0
1723,2340,create_order,2022-08-26 19:01:57.000000,2022-08-26,0
1724,2341,create_order,2022-08-26 19:02:08.000000,2022-08-26,0
1725,2342,create_order,2022-08-26 19:02:59.000000,2022-08-26,0
1726,2343,create_order,2022-08-26 19:03:24.000000,2022-08-26,1
1720,2344,create_order,2022-08-26 19:04:25.000000,2022-08-26,0
1727,2345,create_order,2022-08-26 19:04:54.000000,2022-08-26,0
1554,2346,create_order,2022-08-26 19:04:58.000000,2022-08-26,0
1728,2347,create_order,2022-08-26 19:05:33.000000,2022-08-26,0
1729,2349,create_order,2022-08-26 19:06:24.000000,2022-08-26,0
1331,2350,create_order,2022-08-26 19:06:56.000000,2022-08-26,1
1730,2351,create_order,2022-08-26 19:07:27.000000,2022-08-26,1
1731,2352,create_order,2022-08-26 19:07:31.000000,2022-08-26,1
1722,2339,cancel_order,2022-08-26 19:07:50.600909,2022-08-26,0
1732,2354,create_order,2022-08-26 19:09:45.000000,2022-08-26,0
1733,2355,create_order,2022-08-26 19:09:52.000000,2022-08-26,1
1440,2356,create_order,2022-08-26 19:10:16.000000,2022-08-26,0
1734,2357,create_order,2022-08-26 19:10:42.000000,2022-08-26,1
1735,2359,create_order,2022-08-26 19:11:40.000000,2022-08-26,0
1736,2360,create_order,2022-08-26 19:12:03.000000,2022-08-26,0
1737,2361,create_order,2022-08-26 19:12:09.000000,2022-08-26,0
1738,2362,create_order,2022-08-26 19:12:14.000000,2022-08-26,0
1730,2351,cancel_order,2022-08-26 19:12:49.891489,2022-08-26,1
1739,2363,create_order,2022-08-26 19:13:44.000000,2022-08-26,0
1740,2364,create_order,2022-08-26 19:13:50.000000,2022-08-26,0
1735,2365,create_order,2022-08-26 19:14:43.000000,2022-08-26,0
1741,2367,create_order,2022-08-26 19:15:47.000000,2022-08-26,0
1742,2369,create_order,2022-08-26 19:16:54.000000,2022-08-26,0
1741,2368,create_order,2022-08-26 19:16:54.000000,2022-08-26,0
1743,2370,create_order,2022-08-26 19:17:30.000000,2022-08-26,1
1744,2371,create_order,2022-08-26 19:17:52.000000,2022-08-26,1
1745,2372,create_order,2022-08-26 19:18:44.000000,2022-08-26,0
1443,2373,create_order,2022-08-26 19:20:02.000000,2022-08-26,1
1746,2374,create_order,2022-08-26 19:20:13.000000,2022-08-26,0
1747,2375,create_order,2022-08-26 19:21:23.000000,2022-08-26,0
1748,2376,create_order,2022-08-26 19:21:51.000000,2022-08-26,0
1749,2377,create_order,2022-08-26 19:22:31.000000,2022-08-26,0
1700,2378,create_order,2022-08-26 19:22:32.000000,2022-08-26,1
1750,2380,create_order,2022-08-26 19:25:18.000000,2022-08-26,1
1751,2382,create_order,2022-08-26 19:25:30.000000,2022-08-26,1
1752,2384,create_order,2022-08-26 19:26:36.000000,2022-08-26,0
1753,2385,create_order,2022-08-26 19:27:20.000000,2022-08-26,1
1754,2386,create_order,2022-08-26 19:27:51.000000,2022-08-26,1
1755,2388,create_order,2022-08-26 19:29:03.000000,2022-08-26,0
1756,2389,create_order,2022-08-26 19:29:16.000000,2022-08-26,1
1757,2390,create_order,2022-08-26 19:29:32.000000,2022-08-26,1
1754,2391,create_order,2022-08-26 19:29:46.000000,2022-08-26,1
1758,2392,create_order,2022-08-26 19:31:55.000000,2022-08-26,1
1759,2393,create_order,2022-08-26 19:32:33.000000,2022-08-26,1
1760,2395,create_order,2022-08-26 19:34:02.000000,2022-08-26,1
1761,2396,create_order,2022-08-26 19:34:05.000000,2022-08-26,0
1762,2397,create_order,2022-08-26 19:35:53.000000,2022-08-26,1
1763,2398,create_order,2022-08-26 19:36:14.000000,2022-08-26,1
1764,2399,create_order,2022-08-26 19:36:28.000000,2022-08-26,0
1765,2400,create_order,2022-08-26 19:36:34.000000,2022-08-26,1
1763,2401,create_order,2022-08-26 19:36:41.000000,2022-08-26,1
1000,2402,create_order,2022-08-26 19:36:51.000000,2022-08-26,1
1766,2404,create_order,2022-08-26 19:37:50.000000,2022-08-26,1
1767,2405,create_order,2022-08-26 19:37:57.000000,2022-08-26,1
1768,2406,create_order,2022-08-26 19:38:12.000000,2022-08-26,1
1769,2407,create_order,2022-08-26 19:38:18.000000,2022-08-26,0
1770,2408,create_order,2022-08-26 19:38:35.000000,2022-08-26,1
1771,2410,create_order,2022-08-26 19:39:09.000000,2022-08-26,0
1772,2411,create_order,2022-08-26 19:39:38.000000,2022-08-26,0
1160,2412,create_order,2022-08-26 19:41:26.000000,2022-08-26,1
1000,2402,cancel_order,2022-08-26 19:41:45.239591,2022-08-26,1
1773,2413,create_order,2022-08-26 19:44:24.000000,2022-08-26,1
1774,2414,create_order,2022-08-26 19:45:10.000000,2022-08-26,1
1775,2415,create_order,2022-08-26 19:45:38.000000,2022-08-26,1
1776,2416,create_order,2022-08-26 19:45:57.000000,2022-08-26,0
1777,2417,create_order,2022-08-26 19:46:21.000000,2022-08-26,0
1776,2418,create_order,2022-08-26 19:46:28.000000,2022-08-26,0
1778,2419,create_order,2022-08-26 19:48:48.000000,2022-08-26,0
1515,2420,create_order,2022-08-26 19:49:00.000000,2022-08-26,0
1259,2421,create_order,2022-08-26 19:49:05.000000,2022-08-26,1
1778,2422,create_order,2022-08-26 19:49:13.000000,2022-08-26,0
1779,2423,create_order,2022-08-26 19:51:58.000000,2022-08-26,1
1234,2424,create_order,2022-08-26 19:52:16.000000,2022-08-26,1
1780,2425,create_order,2022-08-26 19:53:54.000000,2022-08-26,1
1781,2426,create_order,2022-08-26 19:54:27.000000,2022-08-26,1
1782,2427,create_order,2022-08-26 19:54:39.000000,2022-08-26,0
1783,2429,create_order,2022-08-26 19:55:55.000000,2022-08-26,1
1784,2430,create_order,2022-08-26 20:00:24.000000,2022-08-26,1
1785,2431,create_order,2022-08-26 20:01:13.000000,2022-08-26,1
1784,2432,create_order,2022-08-26 20:03:33.000000,2022-08-26,1
1786,2433,create_order,2022-08-26 20:04:41.000000,2022-08-26,1
1787,2435,create_order,2022-08-26 20:07:07.000000,2022-08-26,0
1788,2436,create_order,2022-08-26 20:08:25.000000,2022-08-26,0
1789,2437,create_order,2022-08-26 20:09:13.000000,2022-08-26,0
1495,2438,create_order,2022-08-26 20:11:26.000000,2022-08-26,1
1495,2439,create_order,2022-08-26 20:11:42.000000,2022-08-26,1
1475,2440,create_order,2022-08-26 20:12:01.000000,2022-08-26,0
1790,2441,create_order,2022-08-26 20:12:27.000000,2022-08-26,0
1791,2442,create_order,2022-08-26 20:13:16.000000,2022-08-26,0
1792,2443,create_order,2022-08-26 20:13:17.000000,2022-08-26,0
1793,2444,create_order,2022-08-26 20:14:06.000000,2022-08-26,1
1266,2445,create_order,2022-08-26 20:14:25.000000,2022-08-26,0
1794,2446,create_order,2022-08-26 20:14:52.000000,2022-08-26,0
1795,2447,create_order,2022-08-26 20:16:57.000000,2022-08-26,0
1796,2448,create_order,2022-08-26 20:17:27.000000,2022-08-26,1
1796,2450,create_order,2022-08-26 20:18:21.000000,2022-08-26,1
1797,2451,create_order,2022-08-26 20:19:31.000000,2022-08-26,0
1798,2452,create_order,2022-08-26 20:19:41.000000,2022-08-26,1
1799,2453,create_order,2022-08-26 20:20:18.000000,2022-08-26,1
1800,2454,create_order,2022-08-26 20:20:35.000000,2022-08-26,1
1801,2456,create_order,2022-08-26 20:21:40.000000,2022-08-26,1
1802,2457,create_order,2022-08-26 20:22:24.000000,2022-08-26,1
1803,2458,create_order,2022-08-26 20:23:38.000000,2022-08-26,0
1739,2459,create_order,2022-08-26 20:23:40.000000,2022-08-26,0
1380,2460,create_order,2022-08-26 20:23:52.000000,2022-08-26,1
1804,2461,create_order,2022-08-26 20:24:03.000000,2022-08-26,1
1805,2462,create_order,2022-08-26 20:24:17.000000,2022-08-26,1
1125,2463,create_order,2022-08-26 20:25:09.000000,2022-08-26,1
1806,2464,create_order,2022-08-26 20:25:56.000000,2022-08-26,0
1807,2465,create_order,2022-08-26 20:26:04.000000,2022-08-26,1
1807,2466,create_order,2022-08-26 20:26:13.000000,2022-08-26,1
1125,2467,create_order,2022-08-26 20:27:42.000000,2022-08-26,1
1808,2469,create_order,2022-08-26 20:29:43.000000,2022-08-26,0
1809,2472,create_order,2022-08-26 20:30:19.000000,2022-08-26,1
1375,2471,create_order,2022-08-26 20:30:19.000000,2022-08-26,0
1810,2474,create_order,2022-08-26 20:31:24.000000,2022-08-26,0
1158,2475,create_order,2022-08-26 20:32:05.000000,2022-08-26,1
1811,2476,create_order,2022-08-26 20:32:37.000000,2022-08-26,0
1398,2477,create_order,2022-08-26 20:33:18.000000,2022-08-26,1
1812,2479,create_order,2022-08-26 20:35:16.000000,2022-08-26,1
1813,2480,create_order,2022-08-26 20:36:14.000000,2022-08-26,1
1598,2481,create_order,2022-08-26 20:36:26.000000,2022-08-26,0
1809,2472,cancel_order,2022-08-26 20:36:39.286189,2022-08-26,1
1814,2483,create_order,2022-08-26 20:37:21.000000,2022-08-26,0
1815,2484,create_order,2022-08-26 20:37:22.000000,2022-08-26,0
1816,2485,create_order,2022-08-26 20:37:30.000000,2022-08-26,0
1776,2486,create_order,2022-08-26 20:38:42.000000,2022-08-26,0
1817,2487,create_order,2022-08-26 20:40:38.000000,2022-08-26,1
982,2488,create_order,2022-08-26 20:41:53.000000,2022-08-26,0
1707,2489,create_order,2022-08-26 20:41:53.000000,2022-08-26,1
1540,2490,create_order,2022-08-26 20:42:38.000000,2022-08-26,1
1817,2491,create_order,2022-08-26 20:42:56.000000,2022-08-26,1
1818,2492,create_order,2022-08-26 20:43:05.000000,2022-08-26,1
1819,2493,create_order,2022-08-26 20:43:29.000000,2022-08-26,1
1814,2483,cancel_order,2022-08-26 20:44:16.579504,2022-08-26,0
1820,2494,create_order,2022-08-26 20:44:54.000000,2022-08-26,0
1821,2495,create_order,2022-08-26 20:45:18.000000,2022-08-26,0
1822,2496,create_order,2022-08-26 20:45:54.000000,2022-08-26,0
1823,2497,create_order,2022-08-26 20:45:55.000000,2022-08-26,1
1824,2498,create_order,2022-08-26 20:46:46.000000,2022-08-26,0
1825,2499,create_order,2022-08-26 20:47:20.000000,2022-08-26,0
1825,2500,create_order,2022-08-26 20:47:32.000000,2022-08-26,0
1826,2501,create_order,2022-08-26 20:47:38.000000,2022-08-26,1
1827,2504,create_order,2022-08-26 20:49:12.000000,2022-08-26,0
1828,2505,create_order,2022-08-26 20:52:12.000000,2022-08-26,1
1829,2506,create_order,2022-08-26 20:52:15.000000,2022-08-26,1
1830,2507,create_order,2022-08-26 20:53:00.000000,2022-08-26,1
1192,2508,create_order,2022-08-26 20:53:02.000000,2022-08-26,1
1831,2509,create_order,2022-08-26 20:53:55.000000,2022-08-26,0
1830,2510,create_order,2022-08-26 20:53:57.000000,2022-08-26,1
1832,2511,create_order,2022-08-26 20:54:03.000000,2022-08-26,1
1457,2512,create_order,2022-08-26 20:54:14.000000,2022-08-26,1
1833,2513,create_order,2022-08-26 20:55:04.000000,2022-08-26,1
1729,2514,create_order,2022-08-26 20:55:34.000000,2022-08-26,0
1833,2515,create_order,2022-08-26 20:56:28.000000,2022-08-26,1
1834,2516,create_order,2022-08-26 20:56:45.000000,2022-08-26,0
1200,2517,create_order,2022-08-26 20:56:48.000000,2022-08-26,1
1309,2518,create_order,2022-08-26 20:57:10.000000,2022-08-26,1
1835,2519,create_order,2022-08-26 20:57:31.000000,2022-08-26,0
1836,2520,create_order,2022-08-26 20:57:59.000000,2022-08-26,0
1457,2512,cancel_order,2022-08-26 21:00:18.010201,2022-08-26,1
1837,2521,create_order,2022-08-26 21:00:58.000000,2022-08-26,0
1733,2522,create_order,2022-08-26 21:01:28.000000,2022-08-26,1
1838,2523,create_order,2022-08-26 21:01:32.000000,2022-08-26,1
1833,2513,cancel_order,2022-08-26 21:01:36.628431,2022-08-26,1
1838,2524,create_order,2022-08-26 21:02:24.000000,2022-08-26,1
1839,2526,create_order,2022-08-26 21:03:03.000000,2022-08-26,1
1840,2527,create_order,2022-08-26 21:03:14.000000,2022-08-26,0
1841,2529,create_order,2022-08-26 21:04:56.000000,2022-08-26,0
1842,2530,create_order,2022-08-26 21:05:05.000000,2022-08-26,1
1843,2532,create_order,2022-08-26 21:08:17.000000,2022-08-26,0
1844,2534,create_order,2022-08-26 21:12:17.000000,2022-08-26,0
1601,2535,create_order,2022-08-26 21:12:59.000000,2022-08-26,0
1845,2536,create_order,2022-08-26 21:13:09.000000,2022-08-26,1
1846,2537,create_order,2022-08-26 21:13:23.000000,2022-08-26,0
1847,2538,create_order,2022-08-26 21:14:18.000000,2022-08-26,0
1848,2539,create_order,2022-08-26 21:14:51.000000,2022-08-26,1
1849,2540,create_order,2022-08-26 21:15:37.000000,2022-08-26,1
1850,2541,create_order,2022-08-26 21:16:07.000000,2022-08-26,1
1851,2542,create_order,2022-08-26 21:16:21.000000,2022-08-26,0
1852,2544,create_order,2022-08-26 21:16:34.000000,2022-08-26,0
1853,2545,create_order,2022-08-26 21:16:49.000000,2022-08-26,0
1854,2546,create_order,2022-08-26 21:17:11.000000,2022-08-26,1
1044,2547,create_order,2022-08-26 21:17:24.000000,2022-08-26,0
1855,2548,create_order,2022-08-26 21:17:40.000000,2022-08-26,1
1856,2551,create_order,2022-08-26 21:18:24.000000,2022-08-26,0
1854,2552,create_order,2022-08-26 21:19:01.000000,2022-08-26,1
1857,2553,create_order,2022-08-26 21:19:02.000000,2022-08-26,0
1044,2554,create_order,2022-08-26 21:19:18.000000,2022-08-26,0
1858,2555,create_order,2022-08-26 21:20:18.000000,2022-08-26,1
1859,2556,create_order,2022-08-26 21:20:30.000000,2022-08-26,1
1860,2557,create_order,2022-08-26 21:21:20.000000,2022-08-26,0
1130,2558,create_order,2022-08-26 21:22:19.000000,2022-08-26,1
1858,2559,create_order,2022-08-26 21:22:46.000000,2022-08-26,1
1265,2560,create_order,2022-08-26 21:22:57.000000,2022-08-26,1
1130,2561,create_order,2022-08-26 21:23:23.000000,2022-08-26,1
1666,2562,create_order,2022-08-26 21:23:27.000000,2022-08-26,0
1861,2563,create_order,2022-08-26 21:24:05.000000,2022-08-26,1
1857,2553,cancel_order,2022-08-26 21:24:14.351421,2022-08-26,0
1862,2564,create_order,2022-08-26 21:24:56.000000,2022-08-26,1
1863,2566,create_order,2022-08-26 21:25:50.000000,2022-08-26,0
1863,2567,create_order,2022-08-26 21:26:26.000000,2022-08-26,0
1864,2568,create_order,2022-08-26 21:26:27.000000,2022-08-26,1
1865,2569,create_order,2022-08-26 21:27:01.000000,2022-08-26,1
1130,2561,cancel_order,2022-08-26 21:28:24.473409,2022-08-26,1
1866,2570,create_order,2022-08-26 21:28:37.000000,2022-08-26,1
1867,2571,create_order,2022-08-26 21:30:58.000000,2022-08-26,0
1868,2572,create_order,2022-08-26 21:32:34.000000,2022-08-26,1
1869,2574,create_order,2022-08-26 21:33:39.000000,2022-08-26,0
1870,2575,create_order,2022-08-26 21:34:01.000000,2022-08-26,0
1871,2577,create_order,2022-08-26 21:35:04.000000,2022-08-26,0
1872,2578,create_order,2022-08-26 21:35:20.000000,2022-08-26,1
1873,2579,create_order,2022-08-26 21:35:35.000000,2022-08-26,1
1872,2580,create_order,2022-08-26 21:36:27.000000,2022-08-26,1
1874,2581,create_order,2022-08-26 21:36:56.000000,2022-08-26,0
1872,2582,create_order,2022-08-26 21:37:20.000000,2022-08-26,1
1875,2583,create_order,2022-08-26 21:37:38.000000,2022-08-26,1
1875,2584,create_order,2022-08-26 21:38:12.000000,2022-08-26,1
1876,2585,create_order,2022-08-26 21:38:59.000000,2022-08-26,0
1877,2586,create_order,2022-08-26 21:39:08.000000,2022-08-26,0
1878,2587,create_order,2022-08-26 21:40:54.000000,2022-08-26,1
1879,2588,create_order,2022-08-26 21:40:58.000000,2022-08-26,1
1880,2589,create_order,2022-08-26 21:41:52.000000,2022-08-26,0
1881,2590,create_order,2022-08-26 21:42:07.000000,2022-08-26,0
1882,2591,create_order,2022-08-26 21:42:28.000000,2022-08-26,0
1883,2592,create_order,2022-08-26 21:42:32.000000,2022-08-26,1
1884,2593,create_order,2022-08-26 21:42:33.000000,2022-08-26,0
1885,2596,create_order,2022-08-26 21:43:50.000000,2022-08-26,0
1886,2597,create_order,2022-08-26 21:44:14.000000,2022-08-26,0
1875,2584,cancel_order,2022-08-26 21:45:32.436070,2022-08-26,1
1887,2598,create_order,2022-08-26 21:45:45.000000,2022-08-26,0
1570,2599,create_order,2022-08-26 21:46:01.000000,2022-08-26,0
1556,2601,create_order,2022-08-26 21:47:56.000000,2022-08-26,1
1888,2602,create_order,2022-08-26 21:48:06.000000,2022-08-26,0
1889,2604,create_order,2022-08-26 21:48:39.000000,2022-08-26,0
1890,2606,create_order,2022-08-26 21:50:08.000000,2022-08-26,1
1891,2608,create_order,2022-08-26 21:51:04.000000,2022-08-26,0
1890,2609,create_order,2022-08-26 21:51:43.000000,2022-08-26,1
1892,2610,create_order,2022-08-26 21:52:44.000000,2022-08-26,0
1890,2611,create_order,2022-08-26 21:53:00.000000,2022-08-26,1
1893,2612,create_order,2022-08-26 21:53:51.000000,2022-08-26,0
1894,2613,create_order,2022-08-26 21:55:31.000000,2022-08-26,1
985,2614,create_order,2022-08-26 21:56:32.000000,2022-08-26,1
1895,2615,create_order,2022-08-26 21:57:21.000000,2022-08-26,0
1421,2617,create_order,2022-08-26 21:58:28.000000,2022-08-26,1
985,2618,create_order,2022-08-26 21:58:51.000000,2022-08-26,1
1896,2619,create_order,2022-08-26 21:58:58.000000,2022-08-26,1
1421,2620,create_order,2022-08-26 21:59:03.000000,2022-08-26,1
1897,2621,create_order,2022-08-26 21:59:26.000000,2022-08-26,0
1525,2624,create_order,2022-08-26 22:02:01.000000,2022-08-26,0
1898,2625,create_order,2022-08-26 22:02:47.000000,2022-08-26,0
1899,2626,create_order,2022-08-26 22:03:20.000000,2022-08-26,1
1900,2628,create_order,2022-08-26 22:03:47.000000,2022-08-26,1
1901,2629,create_order,2022-08-26 22:03:58.000000,2022-08-26,1
1902,2630,create_order,2022-08-26 22:04:54.000000,2022-08-26,1
1903,2631,create_order,2022-08-26 22:05:35.000000,2022-08-26,0
1647,2632,create_order,2022-08-26 22:06:10.000000,2022-08-26,0
1904,2633,create_order,2022-08-26 22:08:31.000000,2022-08-26,1
1905,2634,create_order,2022-08-26 22:08:37.000000,2022-08-26,1
1906,2635,create_order,2022-08-26 22:09:11.000000,2022-08-26,0
1907,2636,create_order,2022-08-26 22:09:13.000000,2022-08-26,1
1908,2637,create_order,2022-08-26 22:09:31.000000,2022-08-26,0
1900,2628,cancel_order,2022-08-26 22:10:12.463262,2022-08-26,1
1760,2640,create_order,2022-08-26 22:11:14.000000,2022-08-26,1
1909,2641,create_order,2022-08-26 22:12:29.000000,2022-08-26,1
1910,2642,create_order,2022-08-26 22:13:07.000000,2022-08-26,1
1911,2643,create_order,2022-08-26 22:13:22.000000,2022-08-26,0
1912,2646,create_order,2022-08-26 22:14:13.000000,2022-08-26,1
1913,2647,create_order,2022-08-26 22:14:29.000000,2022-08-26,0
1909,2648,create_order,2022-08-26 22:14:33.000000,2022-08-26,1
1914,2650,create_order,2022-08-26 22:15:18.000000,2022-08-26,0
1915,2651,create_order,2022-08-26 22:16:09.000000,2022-08-26,0
1298,2652,create_order,2022-08-26 22:17:50.000000,2022-08-26,1
1298,2655,create_order,2022-08-26 22:19:40.000000,2022-08-26,1
1916,2656,create_order,2022-08-26 22:20:23.000000,2022-08-26,1
1917,2657,create_order,2022-08-26 22:22:20.000000,2022-08-26,0
1918,2658,create_order,2022-08-26 22:22:52.000000,2022-08-26,1
1919,2659,create_order,2022-08-26 22:24:04.000000,2022-08-26,0
1918,2660,create_order,2022-08-26 22:24:26.000000,2022-08-26,1
1919,2661,create_order,2022-08-26 22:24:35.000000,2022-08-26,0
1502,2662,create_order,2022-08-26 22:25:00.000000,2022-08-26,1
1730,2663,create_order,2022-08-26 22:25:19.000000,2022-08-26,1
1920,2664,create_order,2022-08-26 22:25:33.000000,2022-08-26,1
1921,2665,create_order,2022-08-26 22:25:54.000000,2022-08-26,0
1922,2666,create_order,2022-08-26 22:27:19.000000,2022-08-26,0
1923,2667,create_order,2022-08-26 22:27:53.000000,2022-08-26,0
1924,2668,create_order,2022-08-26 22:28:06.000000,2022-08-26,0
1923,2669,create_order,2022-08-26 22:28:09.000000,2022-08-26,0
1925,2670,create_order,2022-08-26 22:29:32.000000,2022-08-26,1
1926,2672,create_order,2022-08-26 22:30:34.000000,2022-08-26,1
1927,2673,create_order,2022-08-26 22:30:48.000000,2022-08-26,0
1922,2666,cancel_order,2022-08-26 22:32:14.849480,2022-08-26,0
1102,2674,create_order,2022-08-26 22:34:09.000000,2022-08-26,1
1928,2676,create_order,2022-08-26 22:34:46.000000,2022-08-26,1
1683,2677,create_order,2022-08-26 22:35:01.000000,2022-08-26,1
967,2678,create_order,2022-08-26 22:35:12.000000,2022-08-26,1
1683,2679,create_order,2022-08-26 22:35:14.000000,2022-08-26,1
1828,2680,create_order,2022-08-26 22:35:15.000000,2022-08-26,1
1929,2682,create_order,2022-08-26 22:35:18.000000,2022-08-26,1
1930,2681,create_order,2022-08-26 22:35:18.000000,2022-08-26,0
1931,2683,create_order,2022-08-26 22:36:38.000000,2022-08-26,1
1929,2684,create_order,2022-08-26 22:36:45.000000,2022-08-26,1
1930,2685,create_order,2022-08-26 22:37:27.000000,2022-08-26,0
1930,2686,create_order,2022-08-26 22:38:03.000000,2022-08-26,0
1932,2687,create_order,2022-08-26 22:38:19.000000,2022-08-26,1
1933,2689,create_order,2022-08-26 22:39:19.000000,2022-08-26,1
1102,2674,cancel_order,2022-08-26 22:40:15.388177,2022-08-26,1
1934,2690,create_order,2022-08-26 22:40:18.000000,2022-08-26,0
1935,2691,create_order,2022-08-26 22:41:25.000000,2022-08-26,0
1845,2692,create_order,2022-08-26 22:43:33.000000,2022-08-26,1
1148,2693,create_order,2022-08-26 22:43:46.000000,2022-08-26,1
1936,2695,create_order,2022-08-26 22:46:12.000000,2022-08-26,1
1937,2696,create_order,2022-08-26 22:46:20.000000,2022-08-26,1
1935,2691,cancel_order,2022-08-26 22:46:44.665439,2022-08-26,0
1938,2697,create_order,2022-08-26 22:47:36.000000,2022-08-26,1
1939,2699,create_order,2022-08-26 22:50:27.000000,2022-08-26,1
1940,2700,create_order,2022-08-26 22:50:55.000000,2022-08-26,0
1941,2702,create_order,2022-08-26 22:51:56.000000,2022-08-26,0
1942,2703,create_order,2022-08-26 22:52:55.000000,2022-08-26,1
1061,2704,create_order,2022-08-26 22:53:02.000000,2022-08-26,1
1943,2705,create_order,2022-08-26 22:53:49.000000,2022-08-26,0
1944,2706,create_order,2022-08-26 22:55:50.000000,2022-08-26,1
1939,2699,cancel_order,2022-08-26 22:56:18.307929,2022-08-26,1
1945,2707,create_order,2022-08-26 22:57:29.000000,2022-08-26,0
1946,2708,create_order,2022-08-26 22:58:01.000000,2022-08-26,0
1947,2709,create_order,2022-08-26 22:59:44.000000,2022-08-26,0
1948,2710,create_order,2022-08-26 23:00:19.000000,2022-08-26,0
1949,2711,create_order,2022-08-26 23:01:18.000000,2022-08-26,1
1950,2712,create_order,2022-08-26 23:01:19.000000,2022-08-26,0
1631,2713,create_order,2022-08-26 23:01:32.000000,2022-08-26,1
1256,2714,create_order,2022-08-26 23:01:38.000000,2022-08-26,0
1256,2716,create_order,2022-08-26 23:02:53.000000,2022-08-26,0
1951,2717,create_order,2022-08-26 23:02:57.000000,2022-08-26,0
1952,2718,create_order,2022-08-26 23:03:09.000000,2022-08-26,1
1953,2719,create_order,2022-08-26 23:03:10.000000,2022-08-26,1
1631,2720,create_order,2022-08-26 23:03:38.000000,2022-08-26,1
1062,2721,create_order,2022-08-26 23:05:34.000000,2022-08-26,1
1954,2722,create_order,2022-08-26 23:06:06.000000,2022-08-26,0
1955,2724,create_order,2022-08-26 23:06:11.000000,2022-08-26,0
1068,2723,create_order,2022-08-26 23:06:11.000000,2022-08-26,0
1956,2725,create_order,2022-08-26 23:07:05.000000,2022-08-26,0
1957,2726,create_order,2022-08-26 23:07:19.000000,2022-08-26,1
1170,2727,create_order,2022-08-26 23:07:49.000000,2022-08-26,0
1062,2728,create_order,2022-08-26 23:08:09.000000,2022-08-26,1
1958,2729,create_order,2022-08-26 23:10:26.000000,2022-08-26,0
1958,2731,create_order,2022-08-26 23:14:07.000000,2022-08-26,0
1738,2732,create_order,2022-08-26 23:14:57.000000,2022-08-26,0
1905,2733,create_order,2022-08-26 23:15:29.000000,2022-08-26,1
1169,2734,create_order,2022-08-26 23:16:22.000000,2022-08-26,0
1026,2735,create_order,2022-08-26 23:16:30.000000,2022-08-26,0
1959,2736,create_order,2022-08-26 23:17:09.000000,2022-08-26,0
1960,2737,create_order,2022-08-26 23:18:07.000000,2022-08-26,1
1961,2738,create_order,2022-08-26 23:18:33.000000,2022-08-26,1
1962,2739,create_order,2022-08-26 23:19:24.000000,2022-08-26,1
1963,2740,create_order,2022-08-26 23:20:12.000000,2022-08-26,0
1677,2741,create_order,2022-08-26 23:20:15.000000,2022-08-26,0
1958,2731,cancel_order,2022-08-26 23:20:15.478876,2022-08-26,0
1964,2742,create_order,2022-08-26 23:23:06.000000,2022-08-26,0
1965,2743,create_order,2022-08-26 23:24:02.000000,2022-08-26,0
1966,2745,create_order,2022-08-26 23:28:51.000000,2022-08-26,1
1835,2746,create_order,2022-08-26 23:29:06.000000,2022-08-26,0
1967,2747,create_order,2022-08-26 23:29:09.000000,2022-08-26,0
1966,2748,create_order,2022-08-26 23:29:44.000000,2022-08-26,1
1968,2749,create_order,2022-08-26 23:30:33.000000,2022-08-26,0
1969,2750,create_order,2022-08-26 23:31:30.000000,2022-08-26,0
1970,2751,create_order,2022-08-26 23:32:58.000000,2022-08-26,0
1156,2752,create_order,2022-08-26 23:33:02.000000,2022-08-26,0
1971,2753,create_order,2022-08-26 23:33:11.000000,2022-08-26,0
1888,2754,create_order,2022-08-26 23:33:20.000000,2022-08-26,0
1024,2755,create_order,2022-08-26 23:33:51.000000,2022-08-26,1
1969,2756,create_order,2022-08-26 23:34:49.000000,2022-08-26,0
1972,2757,create_order,2022-08-26 23:36:40.000000,2022-08-26,0
1973,2758,create_order,2022-08-26 23:37:07.000000,2022-08-26,0
1974,2759,create_order,2022-08-26 23:39:00.000000,2022-08-26,0
1975,2760,create_order,2022-08-26 23:41:36.000000,2022-08-26,0
1822,2761,create_order,2022-08-26 23:41:39.000000,2022-08-26,0
1231,2762,create_order,2022-08-26 23:41:45.000000,2022-08-26,0
1976,2763,create_order,2022-08-26 23:42:29.000000,2022-08-26,1
1231,2764,create_order,2022-08-26 23:43:06.000000,2022-08-26,0
1977,2765,create_order,2022-08-26 23:44:26.000000,2022-08-26,1
1108,2766,create_order,2022-08-26 23:44:49.000000,2022-08-26,1
1978,2767,create_order,2022-08-26 23:45:05.000000,2022-08-26,1
1339,2770,create_order,2022-08-26 23:47:04.000000,2022-08-26,0
1978,2771,create_order,2022-08-26 23:48:10.000000,2022-08-26,1
1506,2772,create_order,2022-08-26 23:50:05.000000,2022-08-26,1
1421,2773,create_order,2022-08-26 23:51:25.000000,2022-08-26,1
1700,2774,create_order,2022-08-26 23:51:33.000000,2022-08-26,1
1979,2775,create_order,2022-08-26 23:51:37.000000,2022-08-26,1
1173,2779,create_order,2022-08-26 23:55:57.000000,2022-08-26,1
1980,2783,create_order,2022-08-26 23:59:21.000000,2022-08-26,1
1254,2792,create_order,2022-08-27 00:04:54.000000,2022-08-27,1
1433,2796,create_order,2022-08-27 00:06:42.000000,2022-08-27,0
1639,2798,create_order,2022-08-27 00:07:19.000000,2022-08-27,0
